id,name,total_calories,protein_g,carbohydrate_g,fat_g,saturated_fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,servings,meal_type,ingredients_json,nutrition_tags_json
234216,V氏烤牙买加风味猪里脊配菠萝芒果猕猴桃莎莎,531.1,52,72.9,10.7,3.3,31.5,16.3,509.6,122.8,1,breakfast,"[{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":0.5,""name"":""葱"",""unit"":""""},{""amount"":0.3333333333333333,""name"":""新鲜百里香叶"",""unit"":""""},{""amount"":0.25,""name"":""蒜瓣"",""unit"":""""},{""amount"":4,""name"":""鲜青柠汁"",""unit"":""""},{""amount"":2,""name"":""苏格兰帽椒"",""unit"":""""},{""amount"":2,""name"":""哈瓦那辣椒"",""unit"":""""},{""amount"":1,""name"":""鲜姜"",""unit"":""-3""},{""amount"":1,""name"":""芫荽粉"",""unit"":""""},{""amount"":2,""name"":""现磨黑胡椒"",""unit"":""""},{""amount"":2,""name"":""多香果粉"",""unit"":""""},{""amount"":1,""name"":""孜然"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""肉豆蔻粉"",""unit"":""""},{""amount"":0.5,""name"":""肉桂粉"",""unit"":""""},{""amount"":0.5,""name"":""新鲜菠萝"",""unit"":""""},{""amount"":2,""name"":""新鲜芒果"",""unit"":""""},{""amount"":1,""name"":""猕猴桃"",""unit"":""""},{""amount"":1,""name"":""紫洋葱"",""unit"":""""},{""amount"":0.3333333333333333,""name"":""新鲜香菜"",""unit"":""""},{""amount"":0.25,""name"":""鲜姜"",""unit"":""""},{""amount"":1,""name"":""青柠汁"",""unit"":""""},{""amount"":1,""name"":""朗姆酒"",""unit"":""""}]","[""肉"",""加勒比"",""健康"",""早午餐"",""少于60分钟"",""新手厨师"",""简单"",""猪肉""]"
388978,虾黄油,982.1,83,24.1,60.5,24.3,0.5,5.8,1535.3,839.2,1,breakfast,"[{""amount"":0.75,""name"":""虾"",""unit"":""""},{""amount"":1,""name"":""奶油奶酪"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":0.25,""name"":""蛋黄酱"",""unit"":""""},{""amount"":0.25,""name"":""蒜瓣"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":0.125,""name"":""胡椒"",""unit"":""""},{""amount"":0.125,""name"":""伍斯特酱"",""unit"":""""}]","[""工作日夜晚"",""早午餐"",""少于30分钟"",""免煮"",""涂抹酱""]"
173528,埃及蚕豆泥,704,44.6,100.1,16.2,2.3,42.6,9.8,23.1,0,1,breakfast,"[{""amount"":1.5,""name"":""干蚕豆"",""unit"":""""},{""amount"":2,""name"":""蚕豆"",""unit"":""""},{""amount"":1,""name"":""蒜瓣"",""unit"":""""},{""amount"":0.25,""name"":""柠檬汁"",""unit"":""""},{""amount"":0.5,""name"":""橄榄油"",""unit"":""""},{""amount"":0,""name"":""孜然"",""unit"":""""}]","[""豆类"",""西南亚（中东）"",""亚洲"",""纯素"",""低胆固醇"",""高纤维"",""高蛋白"",""健康"",""高含量..."",""辣味"",""早午餐"",""少于60分钟"",""新手厨师"",""简单"",""便宜"",""早餐""]"
318072,意大利乳清干酪菠菜鸡肉馅贝壳面,885,75.4,86.9,25.5,12.7,6.3,18.1,1841.6,136.6,1,breakfast,"[{""amount"":300,""name"":""巨型意面壳"",""unit"":""""},{""amount"":500,""name"":""去皮鸡胸肉"",""unit"":""""},{""amount"":500,""name"":""菠菜"",""unit"":""""},{""amount"":250,""name"":""瑞可塔奶酪"",""unit"":""""},{""amount"":500,""name"":""白软干酪"",""unit"":""""},{""amount"":700,""name"":""帕玛森奶酪"",""unit"":""""},{""amount"":500,""name"":""罗勒叶"",""unit"":""""}]","[""贝壳意面"",""澳大利亚"",""早午餐"",""少于4小时"",""简单"",""一餐即食""]"
70692,正宗辣味克里奥尔虾,784.3,74.8,19.4,45,6.4,3.9,7.3,1126.8,662.6,1,breakfast,"[{""amount"":3,""name"":""虾"",""unit"":""""},{""amount"":3,""name"":""甜椒"",""unit"":""""},{""amount"":1,""name"":""番茄膏"",""unit"":""""},{""amount"":1,""name"":""葱"",""unit"":""""},{""amount"":2,""name"":""蒜瓣"",""unit"":""-3""},{""amount"":0.75,""name"":""面粉"",""unit"":""""},{""amount"":4,""name"":""开水"",""unit"":""""}]","[""炖"",""一餐即食"",""克里奥尔语"",""极低碳水化合物"",""辣味"",""咸味"",""工作日夜晚"",""早午餐"",""炉灶顶"",""少于4小时"",""秋葵浓汤""]"
341937,波多黎各海鲜饭,912.2,72.9,75.2,33.5,8.6,7.6,5.9,915.5,218.4,6,breakfast,"[{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":2,""name"":""蒜瓣"",""unit"":""""},{""amount"":4,""name"":""橄榄油"",""unit"":""""},{""amount"":1.5,""name"":""鸡杂"",""unit"":""""},{""amount"":4,""name"":""去骨猪排"",""unit"":""""},{""amount"":1,""name"":""甜红椒粉"",""unit"":""""},{""amount"":1,""name"":""姜黄"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":4,""name"":""番茄"",""unit"":""""},{""amount"":1,""name"":""鸡汤"",""unit"":""""},{""amount"":2,""name"":""中粒米"",""unit"":""""},{""amount"":0.5,""name"":""虾"",""unit"":""""},{""amount"":1,""name"":""冷冻利马豆"",""unit"":""""}]","[""鸡肉"",""禽肉"",""肉"",""波多黎各"",""加勒比"",""家常菜聚餐"",""早午餐"",""新手厨师"",""少于4小时"",""简单"",""便宜"",""一餐即食""]"
158088,鸡肉条,692.5,72.1,68.3,12.6,4.2,4.6,9.1,820.5,252.6,1,breakfast,"[{""amount"":4,""name"":""去皮鸡胸肉"",""unit"":""""},{""amount"":3,""name"":""芫荽粉"",""unit"":""""},{""amount"":1,""name"":""辣椒粉"",""unit"":""""},{""amount"":2,""name"":""孜然粉"",""unit"":""""},{""amount"":0.5,""name"":""通用面粉"",""unit"":""""},{""amount"":3,""name"":""鸡蛋"",""unit"":""""},{""amount"":2,""name"":""柠檬片"",""unit"":""""},{""amount"":1,""name"":""香菜"",""unit"":""""},{""amount"":1.25,""name"":""原味酸奶"",""unit"":""""},{""amount"":2,""name"":""柠檬汁"",""unit"":""""},{""amount"":4,""name"":""香菜"",""unit"":""""},{""amount"":4,""name"":""欧芹"",""unit"":""""}]","[""鸡肉"",""禽肉"",""肉"",""高蛋白"",""健康"",""高含量..."",""早午餐"",""少于30分钟"",""油炸"",""鸡胸肉""]"
245513,橙香鸡肉沙拉,700.8,62.2,40.7,34.6,5.3,17.9,14.3,248.4,136.9,2,breakfast,"[{""amount"":150,""name"":""四季豆"",""unit"":""""},{""amount"":1,""name"":""茴香球茎"",""unit"":""""},{""amount"":1,""name"":""牛油果"",""unit"":""""},{""amount"":100,""name"":""西洋菜"",""unit"":""""},{""amount"":2,""name"":""橙子"",""unit"":""""},{""amount"":2,""name"":""橄榄油"",""unit"":""""},{""amount"":2,""name"":""现磨黑胡椒"",""unit"":""""},{""amount"":0,""name"":""去皮鸡胸肉"",""unit"":""""}]","[""鸡胸肉"",""鸡肉"",""禽肉"",""蔬菜"",""肉"",""低胆固醇"",""健康"",""早午餐"",""少于15分钟"",""简单"",""午餐/零食""]"
8859,烤牛肉杂烩配烤小洋葱和酸豆,718.6,69.6,69.6,19.6,7.2,8.6,2.8,1170.7,160.9,1,breakfast,"[{""amount"":1,""name"":""烤牛肉"",""unit"":""""},{""amount"":1.5,""name"":""土豆"",""unit"":""""},{""amount"":5,""name"":""土豆泥"",""unit"":""""},{""amount"":0.5,""name"":""火葱"",""unit"":""""},{""amount"":2,""name"":""刺山柑"",""unit"":""""},{""amount"":2.5,""name"":""烤大蒜"",""unit"":""""}]","[""早餐"",""午餐/零食"",""土豆"",""蔬菜"",""低胆固醇"",""健康"",""春季"",""冬季"",""少于60分钟"",""烤箱"",""一餐即食""]"
119889,墨西哥脆皮烤鸡,428.5,71.6,12.5,8.2,2.3,0.8,3.6,379.6,192.9,4,breakfast,"[{""amount"":1,""name"":""去皮鸡肉"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":2,""name"":""大蒜粉"",""unit"":""-3""}]","[""禽肉"",""肉"",""高蛋白"",""健康"",""高含量..."",""早午餐"",""烤箱"",""少于4小时"",""简单"",""便宜"",""鸡肉""]"
165562,低碳水4X4鸡胸肉L-C-F,692.5,76.6,5.2,39.1,17.6,0.6,1.7,641.4,219.2,1,breakfast,"[{""amount"":4,""name"":""去骨去皮鸡胸肉半块"",""unit"":""""},{""amount"":4,""name"":""培根"",""unit"":""""},{""amount"":4,""name"":""瑞士奶酪"",""unit"":""""},{""amount"":4,""name"":""蘑菇"",""unit"":""""}]","[""鸡肉"",""禽肉"",""奶酪"",""肉"",""极低碳水化合物"",""高蛋白"",""无蛋"",""不含..."",""高含量..."",""早午餐"",""少于30分钟"",""新手厨师"",""简单"",""午餐/零食""]"
121262,龙舌兰酒酸橙烤大比目鱼,459.7,71.2,3.9,7.9,1.1,1.1,0.6,766.4,109,4,breakfast,"[{""amount"":3,""name"":""青柠"",""unit"":""""},{""amount"":2,""name"":""海盐"",""unit"":""""},{""amount"":1,""name"":""新鲜研磨黑胡椒"",""unit"":""""},{""amount"":1,""name"":""青柠角"",""unit"":""""}]","[""加拿大"",""早午餐"",""少于60分钟"",""大比目鱼""]"
236597,香辣鸡肉卷,977.9,73.8,81.4,37.9,10.4,6.5,7.1,1093,185.6,1,breakfast,"[{""amount"":4,""name"":""墨西哥薄饼"",""unit"":""""},{""amount"":4,""name"":""去骨鸡胸肉"",""unit"":""-6""},{""amount"":3,""name"":""生菜"",""unit"":""-4""},{""amount"":1,""name"":""番茄"",""unit"":""""},{""amount"":1,""name"":""奶酪"",""unit"":""""},{""amount"":0,""name"":""洋葱"",""unit"":""""},{""amount"":0,""name"":""特级初榨橄榄油"",""unit"":""""},{""amount"":0,""name"":""胡椒"",""unit"":""""},{""amount"":0,""name"":""酸奶油"",""unit"":""""}]","[""肉"",""早午餐"",""少于30分钟"",""简单"",""午餐/零食""]"
124854,鸡肉芦笋荷兰酱千层面,720.2,73.5,35.6,30.6,13.8,4,6.1,754.7,200.8,1,breakfast,"[{""amount"":3,""name"":""洋葱"",""unit"":""""},{""amount"":2.5,""name"":""火鸡胸肉"",""unit"":""""},{""amount"":3,""name"":""干罗勒"",""unit"":""""},{""amount"":8,""name"":""干牛至"",""unit"":""-10""},{""amount"":2.5,""name"":""马苏里拉奶酪"",""unit"":""""},{""amount"":1,""name"":""帕玛森奶酪"",""unit"":""""},{""amount"":1,""name"":""新鲜芦笋"",""unit"":""""}]","[""咸味"",""早午餐"",""烤箱"",""少于4小时"",""蔬菜""]"
254098,鸡肉辣椒,572.3,63.1,48.2,14.2,3.2,13.6,6,1171,188.9,1,breakfast,"[{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":2,""name"":""洋葱"",""unit"":""""},{""amount"":2,""name"":""大蒜"",""unit"":""""},{""amount"":1,""name"":""孜然粉"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":0.125,""name"":""去骨去皮鸡腿肉"",""unit"":""""},{""amount"":2,""name"":""大北方豆"",""unit"":""""},{""amount"":2,""name"":""青辣椒"",""unit"":""""},{""amount"":2,""name"":""鸡汤"",""unit"":""""},{""amount"":2,""name"":""新鲜香菜"",""unit"":""""}]","[""禽肉"",""肉"",""适合儿童"",""早午餐"",""少于60分钟"",""新手厨师"",""简单"",""鸡肉""]"
68192,猪肉芹菜蛋柠檬汤,720.4,71.5,18.4,39.5,18.1,6.3,9.1,540.4,306.1,1,breakfast,"[{""amount"":4.5,""name"":""芹菜及叶"",""unit"":""- 5""},{""amount"":3,""name"":""猪肉"",""unit"":""""},{""amount"":0.5,""name"":""黄油"",""unit"":""""},{""amount"":3,""name"":""洋葱"",""unit"":""""},{""amount"":2,""name"":""鸡蛋"",""unit"":""""},{""amount"":2,""name"":""玉米淀粉"",""unit"":""""}]","[""柠檬"",""猪肉"",""柑橘"",""洋葱"",""水果"",""蔬菜"",""肉"",""希腊"",""欧洲"",""极低碳水化合物"",""家常菜聚餐"",""春季"",""夏季"",""冬季"",""咸味"",""早午餐"",""少于60分钟"",""一餐即食""]"
145097,马斯卡彭菠菜烤三文鱼,794.8,74.6,32.1,39.6,17.9,2.8,0.5,890.5,234.6,1,breakfast,"[{""amount"":1,""name"":""新鲜菠菜叶"",""unit"":""""},{""amount"":0.5,""name"":""费城奶油奶酪"",""unit"":""""},{""amount"":0.5,""name"":""马斯卡彭奶酪"",""unit"":""""},{""amount"":0.125,""name"":""肉豆蔻粉"",""unit"":""""},{""amount"":6,""name"":""三文鱼柳"",""unit"":""-8""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":2.6666666666666665,""name"":""黄油"",""unit"":""""},{""amount"":0.5,""name"":""帕玛森奶酪"",""unit"":""""}]","[""早午餐"",""少于60分钟"",""烤箱"",""一餐即食""]"
116452,大力水手增肌三明治——菠菜鸡肉,634.2,67.8,41.7,21.9,4,6.7,5.3,608.5,237.4,2,breakfast,"[{""amount"":1,""name"":""去骨去皮鸡胸肉"",""unit"":""""},{""amount"":1,""name"":""鸡蛋"",""unit"":""""},{""amount"":2,""name"":""水"",""unit"":""""},{""amount"":0.75,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""新鲜菠菜"",""unit"":""""},{""amount"":2,""name"":""冷冻菠菜"",""unit"":""""},{""amount"":1,""name"":""柠檬汁"",""unit"":""""},{""amount"":2,""name"":""肉豆蔻"",""unit"":""""},{""amount"":0.25,""name"":""波特贝拉蘑菇"",""unit"":""""},{""amount"":2,""name"":""甜洋葱"",""unit"":""-4""},{""amount"":4,""name"":""番茄"",""unit"":""""},{""amount"":4,""name"":""奶酪"",""unit"":""""},{""amount"":4,""name"":""佛卡夏面包"",""unit"":""""},{""amount"":1,""name"":""佛卡夏面包"",""unit"":""""}]","[""蔬菜"",""早午餐"",""少于30分钟"",""炉灶顶"",""午餐/零食""]"
281340,澳拜客牛排馆爱丽丝泉烤鸡,730.4,74.2,41.5,29.8,15,1.3,38.6,1144.2,223.2,4,breakfast,"[{""amount"":4,""name"":""去皮鸡胸肉"",""unit"":""""},{""amount"":0.5,""name"":""脱脂蛋黄酱"",""unit"":""""},{""amount"":0.5,""name"":""蜂蜜"",""unit"":""""},{""amount"":8,""name"":""盐"",""unit"":""""},{""amount"":2,""name"":""黑胡椒粉"",""unit"":""""},{""amount"":2,""name"":""灰普朗第戎芥末酱"",""unit"":""""},{""amount"":1,""name"":""白醋"",""unit"":""""},{""amount"":2,""name"":""黄油"",""unit"":""""},{""amount"":2,""name"":""科尔比-蒙特里杰克奶酪"",""unit"":""""},{""amount"":2,""name"":""辣椒粉"",""unit"":""""},{""amount"":0,""name"":""新鲜欧芹"",""unit"":""""}]","[""鸡肉"",""禽肉"",""肉"",""早午餐"",""少于60分钟"",""鸡胸肉""]"
374728,香辣手撕猪肉,942.4,75.1,42.3,50.8,17,3.5,7,1969.4,204.1,1,breakfast,"[{""amount"":3,""name"":""烧烤酱"",""unit"":""""},{""amount"":750,""name"":""洋葱"",""unit"":""""}]","[""午餐/零食"",""猪肉"",""肉"",""早午餐"",""新手厨师"",""简单"",""便宜"",""一餐即食""]"
130556,醋栗蘸酱鸡块,876.4,69.1,87,29.9,4.5,7.8,45.9,1840.4,131.7,1,breakfast,"[{""amount"":2,""name"":""去骨去皮鸡胸肉"",""unit"":""""},{""amount"":0.25,""name"":""面粉"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""胡椒"",""unit"":""""},{""amount"":0.5,""name"":""白芝麻"",""unit"":""""},{""amount"":4,""name"":""红醋栗果冻"",""unit"":""""},{""amount"":1.5,""name"":""酱油"",""unit"":""""},{""amount"":1,""name"":""鲜姜"",""unit"":""""}]","[""鸡肉"",""禽肉"",""肉"",""早午餐"",""少于60分钟"",""新手厨师"",""简单"",""便宜"",""鸡胸肉""]"
193769,香煎金枪鱼排配牛油果莎莎酱,821.5,68.8,11.6,55.8,9.4,7.7,2.4,196.6,107.7,2,breakfast,"[{""amount"":1,""name"":""红甜椒"",""unit"":""""},{""amount"":1,""name"":""红洋葱"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":4,""name"":""犹太盐"",""unit"":""""},{""amount"":4,""name"":""黄鳍金枪鱼排"",""unit"":""""},{""amount"":1,""name"":""牛油果"",""unit"":""""},{""amount"":1,""name"":""新鲜番茄"",""unit"":""""},{""amount"":2,""name"":""新鲜香菜茎"",""unit"":""""}]","[""早午餐"",""少于30分钟"",""新手厨师"",""简单"",""金枪鱼""]"
149224,妈妈的秘制杂烩,685.8,60.9,49.9,27.3,8.5,15.8,7.3,191.3,147.4,1,breakfast,"[{""amount"":2,""name"":""橄榄油"",""unit"":""-3""},{""amount"":0.5,""name"":""菜籽油"",""unit"":""""},{""amount"":0.5,""name"":""洋葱"",""unit"":""""},{""amount"":3,""name"":""甜椒"",""unit"":""-4""},{""amount"":2,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""大北方豆"",""unit"":""""},{""amount"":1,""name"":""番茄"",""unit"":""""}]","[""肉"",""早午餐"",""少于60分钟"",""简单"",""豆类""]"
280942,南卡罗来纳玉米肉饼,627.8,69.7,31.3,23.4,7.9,3,0.3,148,194.9,6,breakfast,"[{""amount"":3,""name"":""猪肉"",""unit"":""""},{""amount"":2,""name"":""玉米面"",""unit"":""""},{""amount"":0.25,""name"":""玉米糊"",""unit"":""""},{""amount"":0,""name"":""盐"",""unit"":""""},{""amount"":0,""name"":""胡椒"",""unit"":""""},{""amount"":0,""name"":""洋葱"",""unit"":""""}]","[""猪肉"",""肉"",""高蛋白"",""不含..."",""高含量..."",""咸味"",""少于4小时"",""便宜"",""早餐""]"
328244,菲罗鸡肉卷,893.4,73.7,45.9,45.5,22,4.4,1.4,1416.2,219.9,4,breakfast,"[{""amount"":4,""name"":""去皮鸡胸肉"",""unit"":""""},{""amount"":2,""name"":""橄榄油"",""unit"":""""},{""amount"":1,""name"":""冷冻菠菜"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""新鲜蘑菇"",""unit"":""""},{""amount"":2,""name"":""大蒜"",""unit"":""""},{""amount"":3,""name"":""干罗勒"",""unit"":""""},{""amount"":1,""name"":""帕玛森奶酪"",""unit"":""""},{""amount"":16,""name"":""酥皮面团"",""unit"":""""},{""amount"":0.5,""name"":""黄油"",""unit"":""""},{""amount"":1,""name"":""白芝麻"",""unit"":""""}]","[""禽肉"",""蔬菜"",""肉"",""高蛋白"",""高含量..."",""早午餐"",""少于4小时"",""一餐即食""]"
114199,德文郡苹果酒炖猪肉,826.1,67,63,34.3,14,9.3,34.8,214.4,220.6,1,breakfast,"[{""amount"":1,""name"":""猪肉"",""unit"":""""},{""amount"":0.25,""name"":""面粉"",""unit"":""""},{""amount"":2,""name"":""肉桂"",""unit"":""""},{""amount"":4,""name"":""烹饪苹果"",""unit"":""""},{""amount"":1,""name"":""黄油"",""unit"":""""},{""amount"":1,""name"":""橄榄油"",""unit"":""""},{""amount"":2,""name"":""烈性苹果酒"",""unit"":""""},{""amount"":1,""name"":""芹菜"",""unit"":""""},{""amount"":1,""name"":""洋葱"",""unit"":""""},{""amount"":0.3333333333333333,""name"":""对半奶油"",""unit"":""""},{""amount"":0,""name"":""欧芹"",""unit"":""""}]","[""苹果"",""水果"",""肉"",""欧洲"",""适合儿童"",""早午餐"",""少于4小时"",""简单"",""猪肉""]"
156662,地中海番茄卡拉马塔橄榄蘑菇鸡肉,666,69.4,14.2,37,13.5,3.8,7.7,690.4,208.5,4,breakfast,"[{""amount"":8,""name"":""去骨鸡胸肉"",""unit"":""""},{""amount"":1.5,""name"":""橄榄油"",""unit"":""""},{""amount"":1,""name"":""白蘑菇"",""unit"":""""},{""amount"":2,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""鲜蒜"",""unit"":""-2""},{""amount"":1.5,""name"":""鸡汤"",""unit"":""""},{""amount"":0.75,""name"":""卡拉马塔橄榄"",""unit"":""""},{""amount"":3,""name"":""李子番茄"",""unit"":""""},{""amount"":2,""name"":""刺山柑"",""unit"":""""},{""amount"":3,""name"":""黄油"",""unit"":""""},{""amount"":2,""name"":""圣女果"",""unit"":""""},{""amount"":0.25,""name"":""新鲜欧芹"",""unit"":""""}]","[""禽肉"",""蔬菜"",""肉"",""欧洲"",""极低碳水化合物"",""早午餐"",""少于60分钟"",""炉灶顶"",""简单"",""鸡肉""]"
196892,甜葡萄干鸡肉沙拉,537.3,67.4,58.2,4.1,1,2,34.3,630.5,165,4,breakfast,"[{""amount"":0.75,""name"":""荸荠片"",""unit"":""""},{""amount"":4,""name"":""金葡萄干"",""unit"":""""},{""amount"":0.5,""name"":""第戎芥末酱"",""unit"":""""},{""amount"":3,""name"":""白兰地"",""unit"":""""},{""amount"":2,""name"":""波本威士忌"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""现磨黑胡椒"",""unit"":""""},{""amount"":2.5,""name"":""碎红辣椒片"",""unit"":""""},{""amount"":0,""name"":""去皮鸡胸肉"",""unit"":""""}]","[""禽肉"",""肉"",""高蛋白"",""健康"",""高含量..."",""早午餐"",""少于30分钟"",""鸡肉""]"
164621,简易阿罗哈鸡肉,948.4,74.5,13.8,64.4,17.9,1.4,7.3,924,305.9,1,breakfast,"[{""amount"":1.5,""name"":""新鲜菠萝"",""unit"":""""},{""amount"":0.75,""name"":""烧烤酱"",""unit"":""""},{""amount"":1,""name"":""酱油"",""unit"":""""},{""amount"":0.5,""name"":""姜粉"",""unit"":""""},{""amount"":3.5,""name"":""鸡翅"",""unit"":""""}]","[""鸡肉"",""菠萝"",""禽肉"",""热带水果"",""水果"",""肉"",""极低碳水化合物"",""早午餐"",""少于60分钟"",""新手厨师"",""简单"",""便宜"",""午餐/零食""]"
126100,泰德·肯尼迪最爱的龙虾沙拉,528,62.8,39.3,15.2,2.5,8.3,5.4,944.5,289.4,1,breakfast,"[{""amount"":6,""name"":""玉米"",""unit"":""""},{""amount"":4,""name"":""龙虾肉"",""unit"":""""},{""amount"":2,""name"":""番茄"",""unit"":""""},{""amount"":2,""name"":""牛油果"",""unit"":""""},{""amount"":1,""name"":""蛋黄酱"",""unit"":""""},{""amount"":2,""name"":""牛奶"",""unit"":""""},{""amount"":0.5,""name"":""新鲜莳萝"",""unit"":""""}]","[""龙虾"",""玉米"",""蔬菜"",""健康"",""夏季"",""早午餐"",""冷藏"",""少于4小时"",""简单"",""午餐/零食""]"
178199,牛排培根炒蛋,840.5,73.6,9.4,54.9,20.7,2,4.2,1927.1,191.1,4,breakfast,"[{""amount"":10,""name"":""培根"",""unit"":""""},{""amount"":2,""name"":""洋葱"",""unit"":""""},{""amount"":1.5,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""塞拉诺辣椒"",""unit"":""""},{""amount"":4,""name"":""红甜椒"",""unit"":""""},{""amount"":1,""name"":""青椒"",""unit"":""""},{""amount"":1,""name"":""水"",""unit"":""""},{""amount"":4,""name"":""盐"",""unit"":""""},{""amount"":2,""name"":""香菜"",""unit"":""""},{""amount"":2,""name"":""青柠汁"",""unit"":""""},{""amount"":2,""name"":""蒙特利杰克奶酪"",""unit"":""""}]","[""牛排"",""猪肉"",""奶酪"",""肉"",""加勒比"",""极低碳水化合物"",""高蛋白"",""高含量..."",""辣味"",""少于60分钟"",""炉灶顶"",""早餐""]"
78694,金枪鱼青豆番茄沙拉,531.8,64.8,16.2,22.5,4.4,5.7,6.5,898,276.4,2,breakfast,"[{""amount"":1,""name"":""橄榄油浸金枪鱼"",""unit"":""""},{""amount"":2,""name"":""番茄"",""unit"":""""},{""amount"":2,""name"":""熟鸡蛋"",""unit"":""""},{""amount"":3,""name"":""红洋葱"",""unit"":""-4""},{""amount"":1,""name"":""干牛至"",""unit"":""""},{""amount"":1,""name"":""鲜榨柠檬汁"",""unit"":""-2""},{""amount"":8,""name"":""四季豆"",""unit"":""""},{""amount"":0,""name"":""柠檬角"",""unit"":""""}]","[""金枪鱼"",""蔬菜"",""欧洲"",""极低碳水化合物"",""早午餐"",""少于15分钟"",""新手厨师"",""简单"",""午餐/零食""]"
